"serial_num","id","latitude","longitude","Label"
"2577","LIZ",46.9504,"-67.8859","LIMESTONE/LORING AFB"
"2578","LJA",-3.4631,"23.6156","Lodja"
"2579","LJG",26.6792,"100.2458","Lijiang"
"2580","LJU",46.2245,"14.4560","Ljubljana                               "
"2581","LKB",-18.1992,"-178.8169","Lakeba Island"
"2582","LKE",47.629,"-122.3387","Seattle Lake Union SPB"
"2583","LKG",4.2,"34.3500","Lokichogio                              "
"2584","LKH",3.3167,"114.7833","Long Akah                               "
"2585","LKL",70.0667,"24.9739","Lakselv                                 "
"2586","LKN",68.1525,"13.6094","Leknes                                  "
"2587","LKO",26.7617,"80.8853","Lucknow                                 "
"2588","LKY",-3.3763,"35.8183","Lake Manyara"
"2589","LKZ",52.4093,"0.5610","LAKENHEATH"
"2590","LLA",65.5433,"22.1236","Lulea"
"2591","LLB",25.1333,"107.9500","Libo"
"2592","LLF",26.7008,"111.9575","Yongzhou"
"2593","LLI",11.975,"38.9800","Lalibela"
"2594","LLK",38.7536,"48.8511","Lankaran                                "
"2595","LLU",60.4644,"-45.5778","Alluitsup Paa"
"2596","LLW",-13.7834,"33.7776","Lilongwe"
"2597","LMA",63.886,"-152.3019","Lake Minchumina"
"2598","LMC",3.317,"-73.9000","La Macarena                             "
"2599","LME",47.9486,"0.2017","LE MANS/ARNAGE"
"2600","LML",8.9167,"166.2500","XXX"
"2601","LMM",25.6861,"-109.0812","Los Mochis                              "
"2602","LMN",4.8081,"115.0103","Limbang"
"2603","LMO",57.705,"-3.3383","LOSSIEMOUTH"
"2604","LMP",35.4989,"12.6189","Lampedusa                               "
"2605","LMS",33.1462,"-89.0625","LOUISVILLE-WINSTON COUNTY"
"2606","LMT",42.1561,"-121.7332","Klamath Falls"
"2607","LMY",-7,"141.4830","  Lake Murray"
"2608","LNB",-16.5842,"168.1592","Lamen Bay                               "
"2609","LND",42.8152,"-108.7298","LANDER"
"2610","LNE",-15.865,"168.1710","Lonorore                                "
"2611","LNJ",23.9,"100.0333","Lincang                                 "
"2612","LNK",40.851,"-96.7592","Lincoln"
"2613","LNO",-28.8783,"121.3150","LEONORA"
"2614","LNS",40.1217,"-76.2961","Lancaster"
"2615","LNV",-3.0436,"152.6289","Lihir Island                            "
"2616","LNY",20.7856,"-156.9514","Lanai City"
"2617","LNZ",48.2353,"14.1881","Linz Blue Danube"
"2618","LOD",-15.3067,"167.9672","Longana"
"2619","LOE",17.4392,"101.7219","Loei"
"2620","LOH",-3.9959,"-79.3719","Loja                                    "
"2621","LOI",-27.1597,"-49.5428","LONTRAS/HELMUTH BAUNGARTEM"
"2622","LOK",3.122,"35.6087","Lodwar                                  "
"2623","LOL",40.0664,"-118.5652","LOVELOCK"
"2624","LOO",33.764,"2.9273","LAGHOUAT AFB"
"2625","LOP",-8.7573,"116.2767","Praya"
"2626","LOS",6.5787,"3.3227","Lagos"
"2627","LOT",41.6073,"-88.0962","CHICAGO/ROMEOVILLE LEWIS UNI."
"2628","LOU",38.228,"-85.6637","LOUISVILLE/BOWMAN FIELD"
"2629","LOV",26.9557,"-101.4701","  Monclova"
"2630","LOZ",37.087,"-84.0773","LONDON-CORBIN ARPT-MAGEE FLD"
"2631","LPA",27.9319,"-15.3866","Gran Canaria                            "
"2632","LPB",-16.5136,"-68.1828","La Paz"
"2633","LPD",-1.3286,"-69.5797","La Pedrera                              "
"2634","LPG",-34.9672,"-57.8947","LA PLATA"
"2635","LPI",58.4064,"15.6797","Linkoping"
"2636","LPK",52.7033,"39.5383","LIPETSK"
"2637","LPL",53.3336,"-2.8497","Liverpool                               "
"2638","LPM",-16.454,"167.8230","Lamap                                   "
"2639","LPP",61.0458,"28.1486","Lappeenranta"
"2640","LPQ",19.9,"102.1500","Luang Prabang"
"2641","LPS",48.4839,"-122.9377","Lopez Island"
"2642","LPT",18.2722,"99.5042","Lampang"
"2643","LPU",0.583,"115.6000","Long Apung"
"2644","LPX",56.5175,"21.0969","LIEPAYA"
"2645","LPY",45.0797,"3.7633","Le Puy"
"2646","LQM",-0.1823,"-74.7708","Puerto Leguizamo"
"2647","LQN",34.9875,"63.1183","  Qala I Naw"
"2648","LRA",39.6486,"22.4486","LARISSA"
"2649","LRD",27.5437,"-99.4615","Laredo"
"2650","LRE",-23.4372,"144.2772","Longreach"
"2651","LRF",34.9165,"-92.1463","JACKSONVILLE/LITTLE ROCK AFB"
"2652","LRH",46.1792,"-1.1953","La Rochelle"
"2653","LRK",40.1597,"-89.3353","LINCOLN"
"2654","LRL",9.7775,"1.0956","NIAMTOUGOU INTL"
"2655","LRM",18.4507,"-68.9118","La Romana                               "
"2656","LRR",27.6731,"54.3872","Lar                                     "
"2657","LRS",37.1847,"26.8017","Leros"
"2658","LRT",47.7606,"-3.4400","Lorient"
"2659","LRU",32.2936,"-106.9256","LAS CRUCES INTL"
"2660","LSA",-8.5,"151.0670","Losuia                                  "
"2661","LSC",-29.9164,"-71.1994","La Serena"
"2662","LSE",43.8797,"-91.2569","La Crosse"
"2663","LSF",32.3383,"-84.9917","LAWSON AAF FORT BENNING"
"2664","LSH",22.9792,"97.7537","LASHIO"
"2665","LSI",59.8789,"-1.2956","Shetland Islands Sumburgh Apt"
"2666","LSK",60.7167,"114.8167","LENSK"
"2667","LSP",11.7808,"-70.1515","Las Piedras"
"2668","LSQ",-37.3992,"-72.4250","LOS ANGELES/MARIA DOLORES"
"2669","LSS",15.8644,"-61.5806","  Les Saintes"
"2670","LST",-41.5456,"147.2142","Launceston"
"2671","LSV",36.2362,"-115.0343","LAS VEGAS/NELLIS AFB"
"2672","LSW",5.2267,"96.9503","Lhok Seumawe"
"2673","LSY",-28.83,"153.2600","Lismore                                 "
"2674","LSZ",44.5659,"14.3932","LOSINJ"
"2675","LTA",-23.8167,"30.3267","TZANEEN"
"2676","LTB",-38.2067,"146.4700","LATROBE VALLEY"
"2677","LTD",30.1517,"9.7153","Ghadames                                "
"2678","LTI",46.383,"96.2170","Altai"
"2679","LTK",35.4097,"35.9461","Latakia                                 "
"2680","LTN",51.8747,"-0.3683","London Luton Apt                        "
"2681","LTO",25.9806,"-111.3494","Loreto"
"2682","LTQ",50.5147,"1.6275","LE TOUQUET/PARIS PLAGE"
"2683","LTS",34.6503,"-99.2667","ALTUS AFB"
"2684","LTT",43.2064,"6.4825","LA MOLE"
"2685","LTU",18.4,"76.4500","Latur"
"2686","LTX",-0.9069,"-78.6158","Latacunga"
"2687","LUA",27.6878,"86.7314","  Lukla"
"2688","LUC",-16.7481,"-179.6669","  Laucala Island"
"2689","LUD",-26.6853,"15.2456","Luderitz                                "
"2690","LUF",33.535,"-112.3832","GLENDALE/LUKE AFB"
"2691","LUG",46.0036,"8.9103","Lugano"
"2692","LUH",30.8526,"75.9567","Ludhiana"
"2693","LUK",39.1033,"-84.4186","Cincinnati Municipal Apt"
"2694","LUM",24.4011,"98.5317","Mangshi                                 "
"2695","LUN",-15.3267,"28.4558","Lusaka"
"2696","LUO",-11.7687,"19.8971","Luena"
"2697","LUP",21.211,"-156.9736","  Kalaupapa"
"2698","LUQ",-33.2772,"-66.3522","San Luis"
"2699","LUR",68.8752,"-166.1100","Cape Lisburne"
"2700","LUV",-5.6616,"132.7314","Langgur"
"2701","LUW",-1.0389,"122.7719","Luwuk                                   "
"2702","LUX",49.6233,"6.2044","Luxembourg"
"2703","LUZ",51.2319,"22.6903","Lublin"
"2704","LVA",48.0322,"-0.7428","LAVAL/ENTRAMMES"
"2705","LVI",-17.8123,"25.8200","Livingstone"
"2706","LVM",45.6994,"-110.4483","LIVINGSTON MISSION FLD"
"2707","LVO",-28.6133,"122.4233","LAVERTON"
"2708","LVP",26.8103,"53.3561","LAVAN ISLAND"
"2709","LVS",35.6542,"-105.1422","LAS VEGAS MUNI"
"2710","LWB",37.8583,"-80.3995","Lewisburg"
"2711","LWD",40.6333,"-93.9022","LAMONI MUNI"
"2712","LWM",42.7175,"-71.1281","LAWRENCE MUNI"
"2713","LWN",40.7505,"43.8593","Gyumri                                  "
"2714","LWO",49.8125,"23.9561","Lviv"
"2715","LWR",53.2261,"5.7539","LEEUWARDEN"
"2716","LWS",46.3745,"-117.0154","Lewiston"
"2717","LWT",47.0493,"-109.4667","LEWISTOWN MUNI"
"2718","LWY",4.8492,"115.4081","Lawas"
"2719","LXA",29.2978,"90.9119","Lhasa/Lasa"
"2720","LXG",21.05,"101.4667","Luang Namtha                            "
"2721","LXR",25.6708,"32.7064","Luxor"
"2722","LXS",39.9172,"25.2364","Limnos                                  "
"2723","LXU",-14.3667,"23.2583","LUKULU"
"2724","LXV",39.2203,"-106.3167","LEADVILLE LAKE CO"
"2725","LYA",34.7411,"112.3883","Luoyang                                 "
"2726","LYB",19.667,"-80.0830","Little Cayman"
"2727","LYC",64.5475,"18.7178","Lycksele                                "
"2728","LYE",51.5052,"-1.9934","LYNEHAM"
"2729","LYG",34.55,"119.2500","Lianyungang                             "
"2730","LYH",37.3269,"-79.2004","Lynchburg"
"2731","LYI",35.0461,"118.4117","Linyi                                   "
"2732","LYN",45.7294,"4.9389","LYON/BRON"
"2733","LYP",31.3653,"72.9955","Faisalabad                              "
"2734","LYR",78.2461,"15.4656","Longyearbyen                            "
"2735","LYS",45.7256,"5.0811","Lyon St-Exupery Apt"
"2736","LYX",50.9561,"0.9392","LYDD"
"2737","LZC",18.0017,"-102.2205","Lazaro Cardenas                         "
"2738","LZH",24.2075,"109.3911","Liuzhou"
"2739","LZN",26.1598,"119.9585","Nangan"
"2740","LZO",28.883,"105.3500","Luzhou"
"2741","LZU",34.0808,"-84.0738","Lawrenceville"
"2742","LZY",29.62,"94.3900","Nyingchi/Linzhi"
"2743","MAA",12.9947,"80.1755","Chennai                                 "
"2744","MAB",-5.3675,"-49.1378","Maraba"
"2745","MAD",40.4722,"-3.5609","Madrid Barajas Apt"
"2746","MAF",31.9425,"-102.2020","Midland Odessa Regional Apt             "
"2747","MAG",-5.2092,"145.7875","Madang                                  "
"2748","MAH",39.8626,"4.2186","Menorca"
"2749","MAJ",7.065,"171.2720","Majuro"
"2750","MAK",9.559,"31.6522","MALAKAL"
"2751","MAM",25.7706,"-97.5250","Matamoros                               "
"2752","MAN",53.3537,"-2.2750","Manchester                              "
"2753","MAO",-3.0411,"-60.0506","Manaus                                  "
"2754","MAQ",16.6997,"98.5436","Mae Sot"
"2755","MAR",10.5667,"-71.7333","Maracaibo"
"2756","MAS",-2.0619,"147.4242","Manus Island                            "
"2757","MAT",-5.8,"13.4330","  Matadi"
"2758","MAU",-16.4264,"-152.2433","Maupiti Island                          "
"2759","MAV",8.75,"171.1000","XXX"
"2760","MAZ",18.2557,"-67.1485","Mayaguez                                "
"2761","MBA",-4.0288,"39.5978","Mombasa"
"2762","MBD",-25.8074,"25.5445","MAFIKENG"
"2763","MBE",44.3039,"143.4040","Monbetsu                                "
"2764","MBG",45.5464,"-100.4081","MOBRIDGE MUNI"
"2765","MBH",-25.5133,"152.7150","MARYBOROUGH"
"2766","MBI",-8.9151,"33.4567","Mbeya                                   "
"2767","MBJ",18.5037,"-77.9134","Montego Bay"
"2768","MBL",44.2724,"-86.2469","Manistee"
"2769","MBO",13.205,"120.6072","MAMBURAO"
"2770","MBS",43.5331,"-84.0797","Saginaw"
"2771","MBT",12.3653,"123.6181","Masbate"
"2772","MBU",-9.7475,"159.8394","  Mbambanakira"
"2773","MBW",-37.9772,"145.1011","MELBOURNE/MOORABBIN"
"2774","MBX",46.4799,"15.6861","MARIBOR INTL"
"2775","MBZ",-3.3567,"-57.7117","MAUES"
"2776","MCA",8.4844,"-9.5368","MACENTA"
"2777","MCB",31.1786,"-90.4719","MCCOMB/PIKE CO/JOHN E LEWIS"
"2778","MCE",37.2847,"-120.5139","Merced Macready Regional Apt"
"2779","MCF",27.8493,"-82.5212","MAC DILL AFB"
"2780","MCG",62.9528,"-155.6058","McGrath"
"2781","MCH",-3.2681,"-79.9619","MACHALA/GENERAL M. SERRANO"
"2782","MCI",39.2976,"-94.7139","Kansas City International Apt           "
"2783","MCK",40.2063,"-100.5921","McCook"
"2784","MCM",43.7256,"7.4203","Monaco"
"2785","MCN",32.6929,"-83.6492","Macon Lewis B Wilson Apt                "
"2786","MCO",28.4294,"-81.3090","Orlando International Apt"
"2787","MCP",0.0508,"-51.0703","Macapa"
"2788","MCS",-30.27,"-57.6400","MONTE CASEROS"
"2789","MCT",23.5928,"58.2817","Muscat"
"2790","MCV",-16.4433,"136.0783","Mcarthur River Mine"
"2791","MCW",43.1578,"-93.3314","MASON CITY MUNI"
"2792","MCX",42.815,"47.6533","Makhachkala"
"2793","MCY",-26.6028,"153.0917","Sunshine Coast"
"2794","MCZ",-9.5172,"-35.7836","Maceio                                  "
"2795","MDC",1.5458,"124.9250","Manado"
"2796","MDE",6.1644,"-75.4231","Medellin Jose Maria Cordova Intl"
"2797","MDG",44.5278,"129.5667","Mudanjiang"
"2798","MDK",0.0225,"18.2888","Mbandaka"
"2799","MDL",21.7018,"95.9736","Mandalay"
"2800","MDQ",-37.9342,"-57.5733","Mar del Plata"
"2801","MDS",21.833,"-71.8170","  Middle Caicos"
"2802","MDT",40.1935,"-76.7633","Harrisburg International Apt"
"2803","MDU",-6.1477,"143.6572","Mendi                                   "
"2804","MDW",41.786,"-87.7524","Chicago Midway Apt"
"2805","MDX",-29.2261,"-53.0844","MERCEDES"
"2806","MDY",28.2035,"-177.3821","MIDWAY HENDERSON FIELD"
"2807","MDZ",-32.8317,"-68.7928","Mendoza                                 "
"2808","MEA",-22.3408,"-41.7633","Macae                                   "
"2809","MEB",-37.7297,"144.9006","Melbourne Essendon Apt"
"2810","MEC",-0.9461,"-80.6789","Manta                                   "
"2811","MED",24.5524,"39.7056","Madinah                                 "
"2812","MEE",-21.4817,"168.0378","Mare                                    "
"2813","MEG",-9.5167,"16.3167","Malange                                 "
"2814","MEH",71.0297,"27.8267","Mehamn                                  "
"2815","MEI",32.3326,"-88.7518","Meridian"
"2816","MEL",-37.6733,"144.8433","Melbourne Airport"
"2817","MEM",35.0435,"-89.9767","Memphis International Apt               "
"2818","MEN",44.5042,"3.5275","MENDE/BRENOUX"
"2819","MEP",2.3833,"103.8667","MERSING"
"2820","MEQ",4.25,"96.2170","Cut Nyak Dien"
"2821","MES",3.5592,"98.6711","Medan"
"2822","MEU",-0.8894,"-52.6017","ALMEIRIM/MONTE DOURADO"
"2823","MEX",19.4363,"-99.0722","Mexico City Juarez Intl"
"2824","MEY",27.583,"84.2330","  Meghauli"
"2825","MFD",40.8217,"-82.5167","MANSFIELD LAHM REGIONAL"
"2826","MFE",26.1758,"-98.2386","McAllen                                 "
"2827","MFF",-13.3333,"13.2667","MOANDA"
"2828","MFJ",-18.5667,"179.9511","  Moala"
"2829","MFK",26.2243,"120.0028","MATSU/BEIGAN"
"2830","MFM",22.1494,"113.5914","Macau                                   "
"2831","MFQ",13.5,"7.1333","MARADI"
"2832","MFR",42.3742,"-122.8734","Medford"
"2833","MFU",-13.2667,"31.9333","Mfuwe"
"2834","MGA",12.1406,"-86.1711","Managua                                 "
"2835","MGB",-37.745,"140.7850","Mount Gambier"
"2836","MGE",33.915,"-84.5167","DOBBINS AFB"
"2837","MGF",-23.4794,"-52.0122","Maringa                                 "
"2838","MGH",-30.85,"30.3500","Margate"
"2839","MGL",51.2304,"6.5045","MOENCHENGLADBACH"
"2840","MGM",32.3006,"-86.3939","Montgomery Dannelly Field"
"2841","MGN",9.2847,"-74.8461","MAGANGUE/BARACOA"
"2842","MGQ",2.0133,"45.3050","Mogadishu                               "
"2843","MGS",-21.8956,"-157.9053","Mangaia Island                          "
"2844","MGT",-12.0944,"134.8936","Milingimbi Island"
"2845","MGW",39.6431,"-79.9164","Morgantown"
"2846","MGZ",12.4475,"98.6258","Myeik                                   "
"2847","MHC",-12.117,"-73.7500","Castro                                  "
"2848","MHD",36.2342,"59.6450","Mashhad                                 "
"2849","MHG",49.4727,"8.5143","Mannheim"
"2850","MHH",26.5114,"-77.0835","Marsh Harbour"
"2851","MHK",39.1412,"-96.6708","Manhattan"
"2852","MHP",53.8642,"27.5414","MINSK-1"
"2853","MHQ",60.1219,"19.8964","Mariehamn"
"2854","MHR",38.5539,"-121.2976","SACRAMENTO MATHER"
"2855","MHT",42.9326,"-71.4357","Manchester                              "
"2856","MHU",-37.0483,"147.3350","MT HOTHAM AIRPORT"
"2857","MHV",35.0594,"-118.1519","MOJAVE/KERN COUNTY"
"2858","MHZ",52.3619,"0.4864","MILDENHALL"
"2859","MIA",25.7933,"-80.2906","Miami International Apt"
"2860","MIB",48.415,"-101.3567","MINOT AFB"
"2861","MID",20.937,"-89.6577","Merida                                  "
"2862","MIG",31.4281,"104.7411","Mianyang                                "
"2863","MII",-22.195,"-49.9264","Marilia                                 "
"2864","MIJ",6.0833,"171.7500","XXX"
"2865","MIK",61.6864,"27.2000","MIKKELI"
"2866","MIL",45.5406,"9.2022","MILANO/BRESSO"
"2867","MIM",-36.9106,"149.9017","Merimbula                               "
"2868","MIP",30.7761,"34.6667","RAMON AFB"
"2869","MIR",35.7581,"10.7547","Monastir                                "
"2870","MIS",-10.6929,"152.8404","Misima Island"
"2871","MIU",11.8817,"13.1417","Maiduguri"
"2872","MIV",39.3678,"-75.0722","MILLVILLE MUNI"
"2873","MJA",-21.417,"44.3170","  Manja"
"2874","MJB",10.2833,"170.8833","XXX"
"2875","MJD",27.3352,"68.1431","Mohenjodaro"
"2876","MJE",7.8333,"168.1667","XXX"
"2877","MJF",65.7836,"13.2153","Mosjoen                                 "
"2878","MJI",32.8944,"13.2778","TRIPOLI/MITIGA"
"2879","MJK",-25.8939,"113.5772","  Monkey Mia"
"2880","MJL",-1.85,"11.0667","MOUILLA"
"2881","MJM",-6.1167,"23.5667","Mbuji-Mayi"
"2882","MJN",-15.6666,"46.3511","Mahajanga"
"2883","MJP",-34.265,"116.1400","MANJIMUP"
"2884","MJT",39.0578,"26.5986","Mytilini"
"2885","MJU",-2.683,"118.9000","Mamuju"
"2886","MJV",37.775,"-0.8124","Murcia"
"2887","MJZ",62.5333,"114.0333","Mirny"
"2888","MKC",39.1232,"-94.5927","KANSAS CITY CH.B.WHEELER DOWNT"
"2889","MKE",42.9472,"-87.8966","Milwaukee General Mitchell Intl Apt"
"2890","MKG",43.1695,"-86.2382","Muskegon"
"2891","MKJ",-0.0192,"15.5819","MAKOUA"
"2892","MKK",21.1529,"-157.0963","Hoolehua                                "
"2893","MKL",35.5998,"-88.9156","Jackson                                 "
"2894","MKM",2.9064,"112.0800","Mukah"
"2895","MKP",-16.5833,"-143.6500","Makemo                                  "
"2896","MKQ",-8.5211,"140.4169","Merauke"
"2897","MKR",-26.6131,"118.5464","MEEKATHARRA"
"2898","MKU",0.5833,"12.9167","MAKOKOU"
"2899","MKW",-0.8936,"134.0503","Manokwari                               "
"2900","MKY",-21.1717,"149.1800","Mackay"
"2901","MKZ",2.2631,"102.2525","MALACCA"
"2902","MLA",35.8575,"14.4775","Malta"
"2903","MLB",28.1027,"-80.6295","Melbourne"
"2904","MLC",34.8822,"-95.7833","MC ALESTER REGIONAL"
"2905","MLD",42.1667,"-112.2967","MALAD CITY"
"2906","MLE",4.1917,"73.5292","Male"
"2907","MLF",38.4266,"-113.0125","MILFORD MUNI/B&J BRISCOE FIELD"
"2908","MLG",-7.9266,"112.7145","Malang"
"2909","MLH",47.61,"7.5292","Mulhouse"
"2910","MLI",41.4485,"-90.5075","Moline"
"2911","MLL",61.8833,"-162.0667","Marshall"
"2912","MLM",19.8499,"-101.0254","Morelia                                 "
"2913","MLN",35.2798,"-2.9563","Melilla"
"2914","MLO",36.6961,"24.4775","Milos"
"2915","MLP",7.6186,"124.0544","MALABANG"
"2916","MLS",46.4281,"-105.8856","MILES CITY/FRANK WILEY"
"2917","MLT",45.6483,"-68.6850","MILLINOCKET MUNI"
"2918","MLU",32.5117,"-92.0383","Monroe"
"2919","MLW",6.2843,"-10.7668","Monrovia Spriggs Payne Apt"
"2920","MLX",38.4322,"38.0831","Malatya"
"2921","MLY",64.9976,"-150.6441","Manley Hot Springs"
"2922","MLZ",-32.3425,"-54.2219","MELO"
"2923","MMB",43.8806,"144.1641","Memambetsu"
"2924","MMD",25.85,"131.2583","MINAMI DAITO"
"2925","MME",54.5092,"-1.4294","Durham"
"2926","MMG",-28.1167,"117.8431","MOUNT MAGNET"
"2927","MMH",37.624,"-118.8378","Mammoth Lakes"
"2928","MMJ",36.1668,"137.9227","Matsumoto"
"2929","MMK",68.7817,"32.7467","Murmansk"
"2930","MMM",-22.8025,"148.7047","MIDDLEMOUNT"
"2931","MMO",15.1558,"-23.2136","Maio Island                             "
"2932","MMT",33.9208,"-80.8011","MC ENTIRE AIR NATIONAL GUARD"
"2933","MMU",40.7992,"-74.4150","Morristown"
"2934","MMV",-9.0802,"147.6028","Milei"
"2935","MMX",55.5483,"13.3533","Malmo Airport                           "
"2936","MMY",24.7833,"125.2944","Miyako"
"2937","MMZ",35.9386,"64.7692","Maimanah"
"2938","MNA",4.0069,"126.6731","Melangguane"
"2939","MNB",-5.9309,"12.3518","  Moanda"
"2940","MNF",-17.6731,"177.0983","  Mana Island"
"2941","MNG",-12.06,"134.2333","Maningrida                              "
"2942","MNH",8.05,"80.9711","MINNERIYA"
"2943","MNI",16.7914,"-62.1933","  Gerald's Park"
"2944","MNJ",-21.2018,"48.3583","  Mananjary"
"2945","MNL",14.5099,"121.0139","Manila Ninoy Aquino International Apt"
"2946","MNQ",-24.8917,"151.1083","MONTO"
"2947","MNR",-15.225,"23.1528","MONGU"
"2948","MNS",-11.1333,"28.8667","Mansa                                   "
"2949","MNT",65.1437,"-149.3700","Minto"
"2950","MNU",16.4405,"97.6572","MAWLAMYINE"
"2951","MNX",-5.8167,"-61.2833","MANICORE"
"2952","MNY",-7.35,"155.5000","XXX"
"2953","MOA",20.6542,"-74.9219","Moa"
"2954","MOB",30.6912,"-88.2428","Mobile Municipal Apt                    "
"2955","MOC",-16.7044,"-43.8203","Montes Claros                           "
"2956","MOD",37.6167,"-120.9500","Modesto"
"2957","MOE",23.0919,"96.6531","MOMEIK"
"2958","MOF",-8.6378,"122.2375","Maumere"
"2959","MOG",20.5344,"99.2627","MONGHSAT"
"2960","MOI",-19.8425,"-157.7033","Mitiaro Island                          "
"2961","MOL",62.7447,"7.2625","Molde"
"2962","MON",-43.765,"170.1333","MOUNT COOK"
"2963","MOO",-28.1,"140.1967","MOOMBA"
"2964","MOQ",-20.2847,"44.3176","Morondava"
"2965","MOT",48.2594,"-101.2803","Minot International Apt"
"2966","MOU",62.0954,"-163.6821","Mountain Village"
"2967","MOV",-22.0583,"148.0767","Moranbah"
"2968","MOZ",-17.4917,"-149.7606","Moorea                                  "
"2969","MPA",-17.6342,"24.1767","Katima Mulilo"
"2970","MPH",11.9245,"121.9541","Caticlan"
"2971","MPI",9.167,"-77.9670","  Mamitupo"
"2972","MPK",34.7589,"126.3811","MOKPO"
"2973","MPL",43.5833,"3.9614","Montpellier Mediterranee Apt            "
"2974","MPM",-25.9319,"32.5764","Maputo"
"2975","MPN",-51.8233,"-58.4467","Mount Pleasant                          "
"2976","MPP",8.933,"-77.7330","Mulatupo"
"2977","MPV",44.2035,"-72.5623","EDWARD F KNAPP STATE/BARRE"
"2978","MPW",47.0764,"37.4511","MARIUPOL INTL"
"2979","MQB",40.5203,"-90.6522","MACOMB MUNI"
"2980","MQF",53.3933,"58.7567","Magnitogorsk"
"2981","MQH",-13.55,"-48.2000","MINACU"
"2982","MQJ",66.4558,"143.2531","Khonuu                                  "
"2983","MQL",-34.2308,"142.0842","Mildura                                 "
"2984","MQM",37.2328,"40.6406","Mardin"
"2985","MQN",66.25,"14.3014","Mo I Rana                               "
"2986","MQP",-25.3832,"31.1056","Nelspruit"
"2987","MQQ",8.6203,"16.0683","MOUNDOU"
"2988","MQS",12.8877,"-61.1800","MUSTIQUE"
"2989","MQT",46.3536,"-87.3954","Marquette"
"2990","MQU",5.2125,"-74.8836","MARIQUITA/MARQUITA"
"2991","MQX",13.4733,"39.5182","Mekele"
"2992","MQY",36.009,"-86.5200","SMYRNA"
"2993","MQZ",-33.93,"115.1000","MARGARET RIVER"
"2994","MRA",32.325,"15.0610","Misurata                                "
"2995","MRB",39.4019,"-77.9844","MARTINSBURG EASTERN WV REG."
"2996","MRD",8.5833,"-71.1667","Merida"
"2997","MRE",-1.167,"35.0830","Masai Mara"
"2998","MRG",-17.0708,"145.4219","MAREEBA"
"2999","MRM",-9.2,"147.6170","  Manare"
"3000","MRO",-40.9733,"175.6336","MASTERTON"
"3001","MRQ",13.3286,"121.8472","MARINDUQUE"
"3002","MRR",-4.3783,"-79.9411","MACARA"
"3003","MRS",43.4367,"5.2150","Marseille Provence Apt"
"3004","MRU",-20.43,"57.6831","Mauritius"
"3005","MRV",44.225,"43.0833","Mineralnye Vody"
"3006","MRW",54.7,"11.4414","LOLLAND FALSTER/MARIBO"
"3007","MRX",30.5589,"49.1506","Bandar Mahshahr                         "
"3008","MRY",36.587,"-121.8429","Monterey Peninsula Apt"
"3009","MRZ",-29.4983,"149.8453","Moree"
"3010","MSA",53.4411,"-91.7631","Muskrat Dam"
"3011","MSE",51.3422,"1.3461","MANSTON"
"3012","MSJ",40.7052,"141.3719","Misawa"
"3013","MSL",34.7453,"-87.6103","Muscle Shoals"
"3014","MSN",43.1399,"-89.3375","Madison"
"3015","MSO",46.9163,"-114.0906","Missoula"
"3016","MSP",44.882,"-93.2218","Minneapolis International Apt           "
"3017","MSQ",53.8825,"28.0325","Minsk International Apt"
"3018","MSR",38.7447,"41.6539","Mus"
"3019","MSS",44.9358,"-74.8456","Massena"
"3020","MST",50.9158,"5.7769","Maastricht/Aachen"
"3021","MSU",-29.4437,"27.5575","Maseru"
"3022","MSW",15.6711,"39.3680","Massawa"
"3023","MSY",29.9934,"-90.2580","New Orleans Louis Armstrong Intl Apt    "
"3024","MSZ",-15.2612,"12.1468","Namibe"
"3025","MTE",-1.9964,"-54.0708","MONTE ALEGRE"
"3026","MTH",24.7262,"-81.0514","  Marathon"
"3027","MTJ",38.5098,"-107.8942","Montrose"
"3028","MTL",-32.7033,"151.4883","MAITLAND"
"3029","MTM",55.131,"-131.5781","Metlakatla"
"3030","MTN",39.3256,"-76.4139","BALTIMORE MARTIN STATE"
"3031","MTP",41.0765,"-71.9208","MONTAUK"
"3032","MTQ",-26.4917,"147.9417","MITCHELL"
"3033","MTR",8.8236,"-75.8258","Monteria"
"3034","MTS",-26.5239,"31.3111","Manzini"
"3035","MTT",18.1033,"-94.5806","Minatitlan                              "
"3036","MTV",-13.666,"167.7120","Mota Lava"
"3037","MTY",25.7759,"-100.1065","Monterrey Mariano Escobedo Intl         "
"3038","MUA",-8.327,"157.2630","Munda"
"3039","MUB",-19.9725,"23.4281","Maun                                    "
"3040","MUC",48.3538,"11.7861","Munich International Airport            "
"3041","MUE",20.0013,"-155.6681","Kamuela"
"3042","MUH",31.3253,"27.2217","MERSA-MATRUH"
"3043","MUK",-20.1361,"-157.3453","Mauke Island                            "
"3044","MUN",9.7511,"-63.1525","Maturin                                 "
"3045","MUO",43.0435,"-115.8726","MOUNTAIN HOME AFB"
"3046","MUR",4.1775,"114.3219","Marudi"
"3047","MUW",35.2169,"0.1483","Mascara"
"3048","MUX",30.2032,"71.4191","Multan                                  "
"3049","MUZ",-1.483,"33.8000","  Musoma"
"3050","MVB",-1.6519,"13.4347","FRANCEVILLE/MVENGUE"
"3051","MVD",-34.8378,"-56.0303","Montevideo"
"3052","MVF",-5.1964,"-37.3619","MOSSORO/DIX SEPT ROSADO"
"3053","MVP",1.2536,"-70.2342","Mitu"
"3054","MVQ",53.9556,"30.0961","MOGILEV"
